id,speechtime,wordcount,segmentcount,videoduration
15966,254.07,16,1,255
15967,528.9899999999999,55,3,548
15968,243.27000000000012,690,59,268
15969,426.3,186,2,429
15970,2587.1099999999997,4487,31,2602
15971,342.54,17,1,344
15972,203.22000000000003,58,8,228
15973,247.43999999999997,13,5,355
15974,165.05999999999997,385,25,193
15975,219.03,145,1,222
15976,834.45,734,57,863
15977,242.31,476,1,242
15978,191.37,29,1,192
15979,114.15000000000006,46,18,210
15980,344.85,17,1,348
15981,254.84999999999994,249,43,299
15982,271.14000000000004,14,1,272
15983,185.7,88,3,201
15984,274.44000000000005,8,1,275
15985,95.63999999999999,13,5,295
15986,278.18999999999994,19,3,287
15987,278.85,29,8,426
15988,168.41999999999996,371,15,184
15989,46.65,2,1,229
15990,528.4200000000001,36,4,537
15991,259.44,2,1,260
15992,282.81000000000006,530,17,294
15993,223.07999999999998,11,1,224
15994,176.13,2,1,184
15995,151.44,8,1,436
15996,202.83,21,1,209
15997,198.03,28,4,210
15998,236.84999999999997,123,6,251
15999,203.19000000000003,6,3,215
16000,112.17000000000003,27,13,230
16001,606.21,1482,39,618
16002,206.99999999999997,40,13,222
16003,783.2100000000004,111,36,1032
16004,244.44,11,1,248
16005,237.48000000000002,48,5,265
16006,443.46000000000015,457,30,490
16007,333.41999999999996,39,7,355
16008,1985.8199999999993,2501,177,2096
16009,261.51,8,4,313
16010,364.0499999999999,59,7,375
16012,1443.0600000000002,747,22,1457
16013,1216.7700000000002,304,51,1289
16014,198.0,64,2,203
16015,329.6099999999999,121,19,334
16016,180.18,15,2,180
16017,572.43,834,72,726
16018,795.6600000000002,1962,36,809
16019,260.04,8,1,261
16020,236.30999999999995,398,13,322
16021,530.9400000000003,298,41,620
16022,293.34000000000003,206,36,354
16023,605.31,674,17,633
16024,2127.2099999999987,1114,260,2774
16025,1651.68,2171,38,1687
16026,13.080000000000005,2,1,333
16027,293.3700000000001,443,46,337
16028,193.95000000000002,4,1,195
16029,200.79,50,2,203
16030,200.43000000000006,15,7,246
16031,493.08000000000004,673,34,564
16032,305.84999999999997,96,3,322
16033,207.63,10,1,208
16034,344.75999999999993,28,10,442
16035,440.37000000000006,343,18,463
16036,344.43,81,4,358
16037,587.37,29,1,587
16038,394.26,66,10,472
16039,197.91,11,1,206
16040,366.29999999999933,657,123,990
16041,140.52,100,17,195
16042,302.58000000000004,8,1,314
16043,219.3,443,12,229
16044,659.88,29,1,660
16045,397.47000000000014,688,17,401
16046,467.13,2,1,473
16047,1049.1899999999998,3024,32,1081
16048,244.2,19,2,256
16049,110.88,9,3,251
16050,502.8600000000001,19,7,609
16051,87.14999999999999,2,1,288
16052,322.8,554,28,339
16053,441.99,477,41,459
16054,613.11,81,9,639
16055,2306.0099999999975,6354,306,2566
16056,406.59,17,2,421
16057,245.22,4,2,261
16058,410.15999999999997,4,2,418
16059,281.67,14,1,290
16060,767.88,134,3,780
16061,173.31,392,41,235
16062,1203.9,1383,44,1251
16063,245.22,199,1,254
16064,245.82,400,15,262
16065,183.21000000000004,23,7,287
16066,562.0200000000002,29,3,572
16067,222.96,23,2,225
16068,236.82,20,1,243
16069,198.96,5,1,210
16070,402.93,244,1,414
16071,619.3799999999999,124,40,759
16072,566.6700000000001,289,7,584
16073,345.0,41,2,347
16074,250.07999999999998,12,2,252
16075,376.08000000000004,27,3,383
16076,478.2599999999999,513,61,512
16077,194.48999999999998,10,4,313
16078,227.04000000000002,5,1,232
16079,154.01999999999998,13,2,195
16080,281.82000000000005,20,2,289
16081,236.88,10,2,260
16082,398.61,12,5,523
16083,238.08,8,3,257
16084,187.68,42,4,223
16085,157.46999999999997,45,3,234
16086,1379.9999999999995,2316,66,1434
16087,200.94,2,1,254
16088,319.47,80,5,321
16089,163.29,36,4,189
16090,1328.9399999999996,282,69,1477
16091,234.12,7,3,237
16092,322.59,45,1,341
16093,687.6899999999997,165,9,696
16094,495.65999999999957,1409,71,566
16095,256.38,5,2,267
16096,198.03,7,3,200
16097,502.02000000000004,146,9,510
16098,506.03999999999996,11,4,521
16099,37.47000000000001,5,2,183
16100,695.8499999999998,331,35,780
16101,196.89,10,1,199
16102,206.64,22,1,222
16103,1736.8200000000004,3935,67,1772
16104,828.3000000000001,1218,16,833
16105,3268.4699999999984,8055,402,3449
16106,271.46999999999997,32,4,278
16107,1819.2299999999998,1474,185,2033
16108,388.47,3,1,389
16109,278.7,29,1,283
16110,336.99,24,8,410
16111,224.85,95,24,258
16112,257.87999999999994,9,4,412
16113,451.67999999999995,21,4,456
16114,230.85000000000002,19,2,232
16115,895.38,14,7,899
16116,455.49,9,1,473
16117,256.59,15,1,257
16118,623.19,263,11,647
16119,474.6899999999998,445,36,514
16120,203.46,20,2,207
16121,3192.0599999999995,4535,58,3225
16122,450.24,208,14,482
16124,263.07,2,1,266
16125,269.79,53,2,274
16126,416.0400000000001,24,10,602
16127,257.28000000000003,18,1,261
16128,616.7099999999999,23,5,656
16129,763.0799999999999,78,11,790
16130,497.19,20,1,501
16131,23.70000000000003,10,5,263
16132,209.04,20,1,224
16133,230.94000000000003,13,1,235
16134,1836.6600000000008,954,110,2056
16135,315.57,142,21,324
16136,680.4000000000001,23,2,691
16137,219.99,38,8,247
16138,218.33999999999997,9,2,219
16139,67.35000000000002,42,21,221
16140,422.28000000000003,87,7,426
16141,261.84000000000003,561,1,263
16142,197.16,3,1,205
16143,591.5699999999999,25,1,598
16144,401.61,505,29,418
16145,620.9700000000001,401,49,665
16146,53.55000000000002,13,5,196
16147,408.0899999999999,224,26,476
16148,724.9499999999999,20,1,726
16149,2676.45,8529,271,2812
16150,279.53999999999996,13,1,284
16151,247.19999999999996,59,8,268
16152,364.86,280,8,398
16153,465.33000000000004,19,2,467
16154,447.29999999999995,20,6,450
16155,302.46,109,12,308
16156,1443.0599999999997,2334,260,1710
16157,201.96,9,1,247
16158,291.45,307,3,314
16159,179.31,109,35,277
16160,200.09999999999997,24,2,241
16161,255.89999999999998,82,2,257
16162,217.95000000000002,17,1,227
16163,224.67,9,1,230
16164,230.79000000000002,31,1,233
16165,206.76000000000002,36,6,221
16166,143.7,2,1,342
16167,326.85,81,3,334
16168,230.97,146,9,237
16169,391.77000000000004,19,1,392
16170,1501.1999999999998,2115,258,1913
16171,298.46999999999986,22,10,700
16172,392.88000000000005,15,1,393
16173,168.39,21,5,226
16174,293.04,6,1,294
16175,221.85,2,1,225
16176,212.1,7,1,215
16177,202.07999999999998,265,41,300
16178,189.35999999999999,4,1,191
16179,548.9999999999997,1365,64,573
16180,609.15,34,1,610
16181,1267.4400000000003,2034,131,1441
16182,226.68,2,1,227
16183,150.54,12,6,189
16184,588.3599999999999,23,9,597
16185,190.92,2,1,191
16186,244.71,59,10,251
16187,219.42,350,9,227
16188,220.47,70,1,230
16189,157.62,54,2,181
16190,192.03,3,1,196
16191,40.83000000000001,13,6,260
16192,245.82,8,1,246
16193,172.85999999999999,9,4,399
16194,204.08999999999997,2,1,222
16195,175.17,15,1,208
16196,766.2299999999999,428,41,1047
16197,457.86,164,5,462
16198,238.68,9,1,246
16199,299.1,12,1,299
16200,125.46000000000001,197,26,275
16201,330.03000000000003,5,1,336
16202,265.83000000000004,12,2,269
16203,441.33000000000004,27,11,487
16204,202.74,8,1,206
16205,273.65999999999997,3,1,313
16206,399.27,129,17,442
16207,360.48,13,2,370
16208,192.15,9,1,205
16210,173.99999999999997,10,3,180
16211,186.86999999999998,107,13,199
16212,333.96000000000004,24,3,341
16213,1441.2000000000003,554,19,1448
16214,204.75,149,10,227
16215,329.04,9,1,329
16216,1180.3799999999999,845,28,1194
16217,399.75,76,10,408
16218,307.5,31,1,327
16219,240.21000000000004,17,4,288
16220,227.07,5,1,227
16221,277.44,26,1,278
16222,180.48,4,2,199
16223,281.79,607,25,359
16224,510.60000000000036,1216,111,570
16225,161.91000000000003,12,5,193
16226,253.85999999999996,44,3,287
16227,180.72,5,2,182
16228,184.47,17,1,191
16229,245.73000000000002,3,1,252
16230,385.05,363,3,391
16231,580.6499999999996,588,102,864
16232,291.15,7,1,300
16233,260.52000000000004,115,17,281
16234,348.87,10,1,357
16235,276.4800000000001,272,3,277
16236,681.1500000000001,1861,55,700
16237,244.2,10,2,246
16238,227.48999999999998,17,2,228
16239,694.56,1999,88,769
16240,371.9100000000001,111,18,405
16241,318.71999999999997,28,7,355
16242,191.43,10,2,192
16243,205.74,7,1,213
16244,49.91999999999999,45,15,226
16245,205.67999999999998,51,6,215
16246,262.8,3,1,264
16247,193.56,31,2,197
16248,953.7299999999999,2699,6,990
16249,1225.7400000000002,43,13,1294
16250,227.34,2,1,233
16251,312.3299999999999,404,6,318
16252,1039.17,54,1,1039
16253,1276.8600000000008,1305,56,1291
16254,195.33,3,1,203
16255,252.99,493,4,274
16256,9.509999999999991,4,2,250
16257,244.02,14,3,246
16258,287.01,342,11,303
16259,196.05,14,1,196
16260,213.69,183,1,220
16261,347.96999999999997,206,10,355
16262,186.66,93,1,187
16263,191.4,526,19,210
16264,93.51,4,2,185
16265,540.39,31,1,541
16266,607.5299999999999,16,4,622
16267,89.24999999999997,17,6,403
16268,280.59000000000003,126,11,291
16269,73.92000000000002,16,7,213
16270,229.38,223,1,229
16271,125.42999999999986,49,18,291
16273,286.23,6,1,290
16274,338.40000000000003,168,18,365
16275,219.51,11,2,267
16276,361.95000000000005,622,35,418
16277,326.55,12,1,344
16278,177.6,62,2,186
16279,251.88,10,3,263
16280,139.40999999999985,237,35,216
16281,210.06,8,1,210
16282,286.9499999999999,825,57,315
16283,179.07,128,3,186
16284,283.67999999999995,26,2,306
16285,206.13,97,2,210
16286,292.71,16,2,298
16287,301.46999999999997,59,2,308
16288,77.24999999999999,10,3,180
16289,171.3,9,1,186
16290,201.15,94,1,206
16291,317.70000000000005,21,2,352
16292,349.94999999999993,606,10,395
16293,289.8599999999999,458,14,309
16294,179.58,131,2,186
16296,622.05,106,1,623
16297,226.77,10,2,232
16298,196.23000000000002,2,1,198
16299,561.0,241,4,583
16300,561.9000000000001,43,10,606
16301,129.0300000000001,277,35,180
16302,243.63,9,1,250
16303,1472.6100000000001,36,5,1489
16304,283.74,102,8,300
16305,186.09,7,1,190
16306,242.09999999999997,186,10,256
16307,230.01,414,15,298
16308,204.66,22,2,210
16309,246.17999999999998,545,15,253
16310,306.48,17,2,324
16311,299.91,8,1,305
16312,218.73,237,2,239
16313,832.2600000000003,492,52,871
16314,192.87,7,1,220
16315,768.36,68,1,770
16316,251.48999999999998,41,4,254
16317,342.48,3,1,367
16318,266.01,22,2,271
16319,238.29,4,1,240
16320,218.28000000000003,29,11,265
16321,997.17,183,7,1007
16322,347.9699999999999,13,5,371
16323,1838.7899999999986,3495,211,2019
16324,248.13,7,1,249
16325,284.82,7,2,286
16326,254.91000000000003,29,12,370
16327,200.4,4,1,205
16328,284.09999999999997,35,4,331
16329,1221.3599999999992,811,86,1269
16330,1134.6899999999998,63,5,1136
16331,12.95999999999993,22,11,949
16332,231.39,2,1,244
16333,342.41999999999996,13,2,356
16334,353.4899999999999,639,29,384
16335,270.87,35,2,276
16336,342.39,69,4,376
16337,557.76,474,17,567
16338,187.83000000000004,27,11,227
16339,328.56,34,1,330
16340,195.14999999999998,2,1,214
16341,483.3600000000001,810,22,491
16342,833.9100000000001,63,2,839
16343,207.93,60,2,218
16344,376.8300000000001,84,23,437
16345,208.38,12,2,223
16346,181.41,5,2,234
16347,346.41,62,2,382
16348,244.5,49,2,248
16349,231.72,4,2,239
16350,614.9400000000003,620,38,710
16351,382.6200000000001,53,13,412
16352,229.8,13,1,243
16353,571.23,51,1,585
16354,509.1899999999998,12,4,585
16355,246.39000000000001,41,3,249
16356,182.73,23,1,190
16357,427.71000000000004,461,56,483
16358,259.38,18,9,266
16359,367.83000000000004,215,10,379
16360,579.15,13,1,580
16361,127.50000000000003,26,12,296
16362,232.04999999999998,4,2,237
16363,255.66,21,1,258
16364,251.81999999999996,135,1,265
16365,1260.1499999999999,2644,40,1308
16366,358.2,10,4,365
16367,1626.2999999999993,3025,46,1712
16368,238.08,4,1,240
16369,521.6700000000001,29,8,565
16370,176.10000000000002,15,1,201
16371,243.24,105,4,270
16372,2170.8899999999985,1530,149,2278
16373,324.65999999999997,157,4,362
16374,284.04,4,2,287
16375,349.98,62,2,358
16376,329.79,18,2,331
16377,179.49000000000004,15,5,241
16378,165.60000000000002,26,12,189
16379,236.58,160,2,238
16380,174.77999999999997,30,15,230
16381,500.97000000000025,1249,111,604
16382,402.72000000000014,285,44,428
16383,252.32999999999998,25,7,292
16384,994.4099999999999,590,41,1005
16385,61.079999999999984,25,11,191
16386,913.9199999999997,119,46,1049
16387,241.32000000000005,502,31,300
16388,269.7,39,6,283
16389,861.8400000000006,1102,186,1740
16390,278.13,13,2,310
16391,580.05,147,16,616
16392,159.45,3,1,220
16393,434.9699999999999,485,100,575
16394,257.84999999999997,410,21,275
16395,1288.0800000000008,433,134,2278
16396,281.58,17,3,331
16397,707.6400000000004,1716,91,754
16398,180.26999999999998,19,4,199
16399,215.85,105,1,218
16400,184.26,8,1,193
16401,470.52000000000004,21,1,471
16402,183.60000000000002,393,4,188
16403,651.0899999999999,446,6,652
16404,197.55,26,1,198
16405,168.48,7,1,189
16406,237.27,8,1,255
16407,811.0799999999997,376,94,1345
16408,224.79000000000002,8,1,229
16409,232.65,12,1,265
16410,368.52,176,4,377
16411,541.1700000000003,841,114,647
16412,224.90999999999997,18,2,252
16413,314.7899999999999,238,23,329
16414,421.8,210,12,440
16415,242.45999999999998,23,6,261
16416,314.55,48,2,322
16417,1107.54,62,13,1128
16418,283.23,16,2,295
16419,218.07,10,2,229
16420,213.06000000000003,370,4,225
16421,185.16000000000003,435,27,197
16422,67.14000000000006,13,6,231
16423,765.2700000000001,84,4,772
16424,222.09,3,1,222
16426,339.51,76,8,348
16427,334.71000000000004,198,5,336
16428,124.50000000000003,25,10,264
16429,374.7600000000002,454,59,577
16430,183.93,5,2,193
16431,261.72,217,1,281
16432,387.53999999999996,297,10,403
16433,284.76,255,10,288
16434,172.29,7,2,187
16435,196.44,18,1,208
16436,351.24,180,6,355
16437,422.31000000000006,21,6,467
16438,16.620000000000005,19,9,181
16439,275.42999999999995,24,2,277
16440,255.75,9,1,274
16441,207.03,130,1,216
16442,184.64999999999998,3,1,192
16443,257.34,25,2,265
16444,154.34999999999997,136,35,272
16445,216.42,5,1,217
16446,226.43999999999997,88,19,304
16447,189.95999999999998,246,5,201
16448,415.71,3,1,425
16449,201.75,63,8,209
16450,209.37,12,1,211
16451,806.1299999999999,47,5,819
16452,183.6,16,4,218
16453,173.70000000000002,6,2,180
16454,250.44,9,4,257
16455,1115.6099999999997,941,86,1184
16456,193.98,15,3,194
16457,692.76,309,49,994
16458,253.74,2,1,256
16459,237.99,19,4,281
16460,392.49,1032,15,409
16461,256.0799999999999,404,17,265
16462,206.97000000000003,23,4,234
16463,442.32,529,11,452
16464,536.55,38,3,543
16465,318.06,52,3,330
16466,452.34,433,5,463
16467,1049.9699999999993,1021,104,1102
16468,187.2,6,1,206
16469,161.12999999999997,61,13,217
16470,424.47,3,1,439
16471,215.73000000000002,258,7,227
16472,176.48999999999998,50,5,186
16473,176.45999999999998,133,1,185
16474,229.2,183,1,232
16475,893.22,38,3,900
16476,316.89000000000004,599,10,340
16477,297.0,16,4,308
16478,575.52,307,34,599
16479,202.32,22,2,210
16480,149.87999999999997,31,5,200
16481,222.02999999999997,302,4,229
16482,206.1,8,1,216
16483,217.47,19,1,230
16484,93.63,14,6,191
16485,368.4599999999999,225,24,405
16486,984.9299999999996,306,63,1638
16487,639.5400000000005,355,58,816
16488,198.15,9,1,200
16489,384.24,13,6,441
16491,1185.8100000000002,2852,114,1259
16492,137.64,41,14,181
16493,279.0,416,5,297
16494,575.79,288,35,635
16495,292.9200000000001,15,5,322
16496,478.34999999999997,894,35,488
16497,233.73,10,1,246
16498,256.62,11,1,259
16499,735.72,153,1,738
16500,880.74,36,2,893
16501,218.60999999999999,4,1,220
16502,338.60999999999996,130,14,357
16503,271.91999999999996,21,1,275
16504,253.61999999999998,70,2,279
16505,818.37,2182,60,851
16506,187.01999999999998,165,6,211
16507,1740.4499999999998,982,85,2005
16508,289.68,23,2,304
16509,386.69999999999993,896,28,405
16510,237.66,19,1,243
16511,297.15,47,2,312
16512,2457.0899999999997,145,21,2477
16513,258.36,245,1,263
16514,128.63999999999996,6,3,500
16515,340.04999999999995,892,57,415
16516,235.77,2,1,238
16517,236.85000000000002,57,18,279
16518,1415.9100000000003,454,9,1458
16519,592.5,162,2,593
16520,211.29,145,9,230
16521,423.68999999999994,198,2,448
16522,206.45999999999998,4,1,208
16523,213.06,35,1,225
16524,428.37,413,2,438
16525,149.54999999999998,26,5,186
16526,273.3,453,19,294
16527,508.74,541,22,520
16528,530.73,92,2,544
16529,219.78,3,1,220
16530,439.3800000000001,365,56,608
16531,226.79999999999998,10,1,234
16532,589.35,237,6,614
16533,251.48999999999998,40,3,258
16534,421.67999999999995,246,32,455
16535,454.04999999999995,29,3,1800
16536,217.26,14,3,222
16537,456.75,3,1,470
16538,469.53,88,34,777
16539,1165.59,336,77,1358
16540,490.05000000000007,180,28,620
16541,318.45000000000005,27,2,347
16542,354.83999999999986,204,24,538
16543,364.11,15,1,367
16544,185.25000000000003,448,10,194
16545,202.73999999999998,520,16,214
16546,274.83,63,7,290
16547,209.88,541,17,216
16548,518.6999999999998,144,27,563
16549,190.07999999999998,6,1,197
16550,196.56,8,1,197
16551,285.90000000000003,7,2,298
16552,186.15,411,8,193
16553,286.05,75,1,286
16554,646.5,8,1,667
16555,183.15,8,2,191
16556,246.84000000000003,244,4,257
16557,262.35,34,11,285
16558,109.65,43,19,300
16559,178.62,420,5,209
16560,184.32,75,7,193
16561,235.56,8,2,245
16562,369.51,16,1,379
16563,529.1700000000001,232,1,529
16564,277.25999999999993,59,4,297
16565,316.2900000000001,147,8,328
16566,411.42,655,2,414
16567,178.05,50,2,216
16568,420.63,153,1,422
16569,1007.8499999999999,31,3,1010
16570,173.43000000000004,142,10,341
16571,156.7800000000001,198,20,183
16572,1538.43,756,57,1557
16573,470.9400000000001,278,32,555
16574,414.30000000000007,10,2,417
16575,189.63,7,2,194
16576,182.46,37,1,198
16577,207.45000000000002,11,4,243
16578,1079.82,790,65,1137
16579,211.2,46,1,211
16580,779.7000000000007,1760,113,851
16581,381.11999999999995,43,2,389
16582,217.83,10,1,218
16583,609.9300000000003,242,13,618
16584,3217.0500000000006,7084,58,3242
16585,285.36,141,3,292
16586,192.48000000000002,10,4,210
16587,851.7599999999999,332,6,861
16588,185.37,30,1,197
16589,270.65999999999997,293,62,329
16590,303.21000000000004,683,1,303
16591,169.14000000000001,9,3,286
16592,1522.0200000000007,52,19,1827
16593,1425.0000000000011,767,101,1542
16594,937.3499999999999,551,73,1042
16595,171.06,2,1,181
16596,204.48,6,1,207
16597,274.23,2,1,274
16598,362.90999999999997,41,5,370
16599,508.22999999999996,138,17,585
16600,339.09,5,1,354
16601,335.67,405,4,338
16602,2614.56,6940,285,2842
16603,302.24999999999994,533,15,321
16604,216.9,63,1,217
16605,290.34000000000003,141,3,291
16606,204.06,2,1,224
16607,221.85000000000002,16,2,222
16608,364.04999999999995,242,2,383
16609,349.95,13,1,366
16610,421.5,258,6,488
16611,198.48000000000002,6,3,200
16612,207.48000000000002,31,1,211
16613,359.8799999999999,46,16,628
16614,179.76000000000002,509,11,182
16615,418.17,108,9,461
16616,244.95,14,4,247
16617,341.67,856,4,355
16618,167.67,5,2,282
16619,169.77,468,17,230
16620,170.22,87,4,191
16621,271.47,18,1,273
16622,328.71000000000004,370,30,356
16623,188.19,52,4,200
16624,141.81000000000014,130,23,305
16625,327.45000000000005,520,5,328
16626,234.87,18,1,237
16627,220.5,9,1,221
16628,237.18,7,1,241
16629,1385.880000000001,902,50,1413
16630,163.26000000000002,134,16,184
16631,317.43,2,1,318
16632,397.89,17,2,398
16633,454.9499999999998,52,12,529
